,chunk_id,text,level,likes,score,parent_id,combined_score,full_context
389,7394259764575882526_7404441567108825902,The way I would if I could….currently awake bc of my damn neck and shoulder pain 😭,comment,51.0,0.33322835,7394259764575882526,0.84322835,"You deserve a neck massage #shiatsu #neckmassager #massager #stress #neck #ttshop #tiktok #mom #men #women #relax #sale #freeshipping #staygrounded #foryou 
The way I would if I could….currently awake bc of my damn neck and shoulder pain 😭"
131,7367422015256431914_7368081514816537387,"Watching this video, while using this neck massager my kids bought me for Mom’s Day … ugh, it’s amazing",comment,26.0,0.564284,7367422015256431914,0.824284,"You can't afford not to buy this!! #tiktokshopfinds #fyp #dailydeals #heat #massage #massager #neckmassage #neckmassager #relief #stress #tiktokdeals #tiktokmademe #tiktokmadebuyit #tiktokshopdeals #TikTokShop #tiktokshopdeals #viral 
Watching this video, while using this neck massager my kids bought me for Mom’s Day … ugh, it’s amazing"
200,7377802398724574494_7387119691594859306,‼️For everyone asking‼️yes it is worth it best massager ive owned also use for lower back,comment,33.0,0.487667799,7377802398724574494,0.8176677990000001,"I didn’t realize how much tension I was carrying 😭 it feels so good #neckmassager #tensionheadaches #backmassage #relaxation 
‼️For everyone asking‼️yes it is worth it best massager ive owned also use for lower back"
300,7387896287724670239_7389125872072704774,just teach me how to do that.. then I'll massage her by myself,comment,40.0,0.402621329,7387896287724670239,0.8026213289999999,"Bed room eyes #emmanuellustin 
just teach me how to do that.. then I'll massage her by myself"
355,7371919724038606112_7371944552468382497,Sooooo relaxing,comment,42.0,0.363743424,7371919724038606112,0.783743424,"full video on my youtube channel 😴🪶 #asmrwhispering #asmrsoftspoken #asmrlongnails #asmrmassage #asmrscalpmassage #asmrheadmassage #asmrrelaxingmassage #asmrhair #asmrtofallasleep #asmrlighttouch #slowasmr #asmrhairplay #asmrbackmassage #asmrbackscratching #asmrbacktracing #asmrscalpscratching #asmrsoftwhispering #asmrneckmassage 
Sooooo relaxing"
147,7376839111551831339_7376850442490643242,I used to suffer from neck pain 🥺I think I need oneeeee,comment,21.0,0.55407,7376839111551831339,0.7640699999999999,"@KNQZE 10/10 recommend if yiu deal with tension or jus neck,back or shoulder pain! #fyp #isistkeyah #knqze #neckmassager #neckpain #shoulderpain 
I used to suffer from neck pain 🥺I think I need oneeeee"
41,7348156814791396613_7348235919470969631,wow the head massager,comment,11.0,0.642756104,7348156814791396613,0.752756104,"I use the multifunctional scalp massager almost every day now! ✨ #beautyfinds #amazonbeauty #massagelover #massage #scalpmassage #hairgrowth #makeupbrushes #brushcleaner #BeautyTok 
wow the head massager"
314,7365679758698368298_7367531943699694367_reply_1658,THANK YOU. I used to have a massager like this and like??? Those balls kinda hurt after awhile tbh they don’t feel THAT good 😭,reply,36.0,0.390295029,7365679758698368298_7367531943699694367,0.750295029,"Replying to @WalkingOnSunshine its a YES for me on the feet #neckmassager #tiktokshopmothersday #mothersdaygift #giftsformom #massagetherapy #footmassage 
I just got this... it's NOT as life changing as people make it seem to be. it's just OK
THANK YOU. I used to have a massager like this and like??? Those balls kinda hurt after awhile tbh they don’t feel THAT good 😭"
371,7372009515425746218_7372952186143425281,My chiro is amazing. It's amazing how much sometimes my arm and hand strength goes all because of my neck is out of wack.,comment,40.0,0.349278688,7372009515425746218,0.749278688,"#neckpain #neckpainrelief #chiropractor #chiropractic #sarasota #posture #massage #guasha
My chiro is amazing. It's amazing how much sometimes my arm and hand strength goes all because of my neck is out of wack."
372,7376839111551831339_7376849492332708615,Omg how did you know I was looking for a massager for Father’s Day 😂,comment,38.0,0.349107385,7376839111551831339,0.729107385,"@KNQZE 10/10 recommend if yiu deal with tension or jus neck,back or shoulder pain! #fyp #isistkeyah #knqze #neckmassager #neckpain #shoulderpain 
Omg how did you know I was looking for a massager for Father’s Day 😂"
89,7367422015256431914_7368325347996467998,I wish I could use a neck massager but I can't because I have a fractured neck & its too close to my spinal cord. 🥺,comment,11.0,0.60045296,7367422015256431914,0.71045296,"You can't afford not to buy this!! #tiktokshopfinds #fyp #dailydeals #heat #massage #massager #neckmassage #neckmassager #relief #stress #tiktokdeals #tiktokmademe #tiktokmadebuyit #tiktokshopdeals #TikTokShop #tiktokshopdeals #viral 
I wish I could use a neck massager but I can't because I have a fractured neck & its too close to my spinal cord. 🥺"
146,7348156814791396613_7357418182993085189,the scalp massager is insane one,comment,15.0,0.554493189,7348156814791396613,0.704493189,"I use the multifunctional scalp massager almost every day now! ✨ #beautyfinds #amazonbeauty #massagelover #massage #scalpmassage #hairgrowth #makeupbrushes #brushcleaner #BeautyTok 
the scalp massager is insane one"
271,7394678533060185375_7396200101662409515,I have had multiple shoulder surgeries and carry all my stress in my neck and shoulders. THIS HAS BEEN A GAME CHANGER🥰🥰🥰🥰🥰🥰 NO more no more spasms and I rarely have to take a muscle relaxer now.,comment,27.0,0.42990154,7394678533060185375,0.69990154,"Replying to @Destiny D Alexander ONLY $20 GET YOURS NOW! #backmassager #neckmassager #backpain #backpainrelief #neckpain #neckpainrelief #FYP 
I have had multiple shoulder surgeries and carry all my stress in my neck and shoulders. THIS HAS BEEN A GAME CHANGER🥰🥰🥰🥰🥰🥰 NO more no more spasms and I rarely have to take a muscle relaxer now."
283,7372009515425746218_7373458898114233130_reply_120,I ain't complaining I love a massage too 💀,reply,27.0,0.419448316,7372009515425746218_7373458898114233130,0.689448316,"#neckpain #neckpainrelief #chiropractor #chiropractic #sarasota #posture #massage #guasha
I LOVE going to the chiropractor but it's gotten so pricy
I ain't complaining I love a massage too 💀"
186,7382371424096488750_7390534179286647594_reply_1675,This massager is truly worth it and feels amazing. It's a deep tissue massage.,reply,18.0,0.508773148,7382371424096488750_7390534179286647594,0.6887731479999999,"They didn't say the neck and body massager would do this! #shiatsu #neckmassager #neckmassage #neckmassagers #relief #sciaticarelief #stress #tiktokdeals #shouldermassage #shouldermassager #massagetherapy #backmassage 
Struggling to talk through it😂😂 I have one
This massager is truly worth it and feels amazing. It's a deep tissue massage."
251,7367422015256431914_7378608544168510250,"👏 if ya can’t go get a massage, this is the next best thing!",comment,24.0,0.445885181,7367422015256431914,0.685885181,"You can't afford not to buy this!! #tiktokshopfinds #fyp #dailydeals #heat #massage #massager #neckmassage #neckmassager #relief #stress #tiktokdeals #tiktokmademe #tiktokmadebuyit #tiktokshopdeals #TikTokShop #tiktokshopdeals #viral 
👏 if ya can’t go get a massage, this is the next best thing!"
287,7353636564796296479_7360476485815796526,I get bad migraines from tension knots. Does this really work that well?,comment,25.0,0.415489018,7353636564796296479,0.6654890179999999,"I think hes happy! #neckmassager #giftideasformen #giftsforhusband 
I get bad migraines from tension knots. Does this really work that well?"
312,7356105661475736875_7377235061982544671,I need these for the knotts on my shoulders lol,comment,26.0,0.39256531,7356105661475736875,0.65256531,"THIS IS A GAME CHANGER  #neckmassager #massage #TikTokShop #masajes #TikTokMadeMeBuyIt 
I need these for the knotts on my shoulders lol"
393,7385773073598778667_7385774642009572142,Yes!! I love it for my tension migraines,comment,32.0,0.329134941,7385773073598778667,0.649134941,"Replying to @Hannah Smith it definitely helps with headaches!!!! #neckmassager #neckpain #migrane #headache #neckrelief #SelfCare!#selfcareroutine 
Yes!! I love it for my tension migraines"
103,7359670424189291806_7369940881669030686,that massager loves you,comment,6.0,0.588100493,7359670424189291806,0.648100493,"Click that link nowwww #TikTokMadeMeBuyIt #neckmassager #backmassager #shatsumassage #TikTokShop #buyitnow #SelfCare #fyp 
that massager loves you"
217,7372009515425746218_7379035690540253984,Neck slap would be insane,comment,16.0,0.471521229,7372009515425746218,0.631521229,"#neckpain #neckpainrelief #chiropractor #chiropractic #sarasota #posture #massage #guasha
Neck slap would be insane"
259,7377802398724574494_7388442715179270954_reply_974,Have you ever gotten a massage lol that’s what happens..,reply,18.0,0.438146889,7377802398724574494_7388442715179270954,0.6181468889999999,"I didn’t realize how much tension I was carrying 😭 it feels so good #neckmassager #tensionheadaches #backmassage #relaxation 
ngl the last time I used one of these things it gave me the worst neck pain 😭
Have you ever gotten a massage lol that’s what happens.."
392,7381670349609651502_7388491943754056490,Iv got one but I need more pressure so I often push into it to get like deep tissue feel and it stops turning…,comment,28.0,0.329954177,7381670349609651502,0.6099541770000001,"Replying to @lara 🪩🦋 my new fav thing to do is get home and use this😭 #neckmassage #neckmassager #necktension #shouldermassage #neckpain #shoulderpain 
Iv got one but I need more pressure so I often push into it to get like deep tissue feel and it stops turning…"
332,7394678533060185375_7395354937234834207,I’ve had mines for about five months now. One of the best things I’ve ever purchased. That massage after work is life restored.,comment,23.0,0.379668236,7394678533060185375,0.609668236,"Replying to @Destiny D Alexander ONLY $20 GET YOURS NOW! #backmassager #neckmassager #backpain #backpainrelief #neckpain #neckpainrelief #FYP 
I’ve had mines for about five months now. One of the best things I’ve ever purchased. That massage after work is life restored."
152,7384570962508860714_7388496056893408032_reply_741,breo scalp massager,reply,5.0,0.549430966,7384570962508860714_7388496056893408032,0.599430966,"this is an automatic scalp massager and oiler! currently on a hair growth/regrowth journey and my scalp feels soooooo stimulated, will be posting updates on my hair growth!! LOVE #scalpmassage #scalpcare #hairoil #hairoiling #hairoilingroutine #hairgrowth #hairgrowthoil 
Waar koop je dit
breo scalp massager"
168,7369473554921868586_7371836436747354926,I love placing it on a pillow and laying down to work on my neck omg it's help my neck so much,comment,7.0,0.527956605,7369473554921868586,0.597956605,"You can't afford not to buy this massager!! #tiktokshopfinds #StressRelief #fyp #dailydeals #heat #massage #relax #massager #neckmassage #neckmassager #relief #stress #massage #tiktokdeals #tiktokmadebuyit #tiktokshopdeals #TikTokShop #viral #TTSACL 
I love placing it on a pillow and laying down to work on my neck omg it's help my neck so much"
215,7379660480127831328_7379810940642657030,The massage ball roller is also good for ASMR 🤭,comment,11.0,0.472825438,7379660480127831328,0.582825438,"The massage ball roller is perfect for the neck and back #femaleasmr #asmr #massage #massagetherapy #asmrvideo #neckmassage #backmassage #asmrroleplay 
The massage ball roller is also good for ASMR 🤭"
113,7348156814791396613_7350658836634420014_reply_507,have you checked our scalp massager,reply,0.0,0.582457781,7348156814791396613_7350658836634420014,0.582457781,"I use the multifunctional scalp massager almost every day now! ✨ #beautyfinds #amazonbeauty #massagelover #massage #scalpmassage #hairgrowth #makeupbrushes #brushcleaner #BeautyTok 
Definitely need that scalp massager 💖
have you checked our scalp massager"
331,7383830524831337734_7385355013222335238,eso para que es para aser masaje o para eser moretones,comment,20.0,0.380020857,7383830524831337734,0.5800208570000001,"No esperes más para darte un buen masaje en el cuello con este masajeador. #Valencia #Caracas #venezuela #maracay #vinotinto#spa #parati 
eso para que es para aser masaje o para eser moretones"
119,7369473554921868586_7373455168270517034_reply_1489,This has nothing to do with Israel. He’s talking about a neck massager,reply,0.0,0.577801228,7369473554921868586_7373455168270517034,0.577801228,"You can't afford not to buy this massager!! #tiktokshopfinds #StressRelief #fyp #dailydeals #heat #massage #relax #massager #neckmassage #neckmassager #relief #stress #massage #tiktokdeals #tiktokmadebuyit #tiktokshopdeals #TikTokShop #viral #TTSACL 
I'm buying it because of your shirt
This has nothing to do with Israel. He’s talking about a neck massager"
252,7385773073598778667_7386692304177021726,Still tired & have neck pain?? Sounds like you need to upgrade your pillow! 🥹💚,comment,12.0,0.445804715,7385773073598778667,0.5658047150000001,"Replying to @Hannah Smith it definitely helps with headaches!!!! #neckmassager #neckpain #migrane #headache #neckrelief #SelfCare!#selfcareroutine 
Still tired & have neck pain?? Sounds like you need to upgrade your pillow! 🥹💚"
231,7399075770284477738_7399152505995313951,She must have had so much tension in her shoulders and back. I hope she enjoyed that massage.,comment,10.0,0.461767137,7399075770284477738,0.561767137,"Send this to someone who needs it! #tiktokshopbacktoschool #tiktokshopmademebuyit #foryou #foryoupage #summergames #neckmassager #backmassager #viral #fy #shiatsu #shiatsumassager 
She must have had so much tension in her shoulders and back. I hope she enjoyed that massage."
